messageid	date	utc	tweeter	tweet
1401348111532953603	 2021-06-06 08:20:00	 +0700	 <officialnova_id>	 Nggak perlu ribet kok, cukup 8 langkah mudah untuk investasi reksa dana online di Bareksa,   https://t.co/7g1O56nCi1
1401348109507043330	 2021-06-06 08:19:59	 +0700	 <gwigwicom>	 Punya cosplay keren? mending pamer di  https://t.co/1uaqVPjYmL :) GwiGwi bakal nge-featured cosplay kamu. Langsung mention kita ya
1401348108794040324	 2021-06-06 08:19:59	 +0700	 <hiraethgirll>	 @fromkrysie cheosnalui achim
1401348108328390658	 2021-06-06 08:19:59	 +0700	 <Nanashi_in_Laos>	 朝飯をはしごする  https://t.co/lp49qOWTNz
1401348107846127618	 2021-06-06 08:19:59	 +0700	 <banyuluynad>	 @adysutrisnoo @MilanUpdate2 Kok didelete tuh
1401348106763919360	 2021-06-06 08:19:59	 +0700	 <JussovaS>	 Good morning everyone 🤩😍. Happy Sunday. GB 😇
1401348106294161411	 2021-06-06 08:19:58	 +0700	 <Nugrohosetiaaji>	 😩😩  https://t.co/WSeir0b4ri
1401348102771003396	 2021-06-06 08:19:58	 +0700	 <txtdarialpan>	 @gofutin Ido juga sama aj!!
1401348101676273666	 2021-06-06 08:19:57	 +0700	 <BlueJeans_Hitam>	 @HeroeWhiteMachy @Tulkiyjemm 🤣🤣🔨
1401348097301573634	 2021-06-06 08:19:56	 +0700	 <SINDOnews>	 Anggota Komisi III DPR: Kasus Habib Rizieq Harus Jadi Pelajaran  https://t.co/CyVcxFOi5p
1401348095435177986	 2021-06-06 08:19:56	 +0700	 <noviyan_n>	 @yangbikinkangen Pagi buk,hati² dijalan
1401348092184592387	 2021-06-06 08:19:55	 +0700	 <dimasjimbo>	 Hampir 27 taun idup baru ini pagi pagi minum kopi
1401348092008419331	 2021-06-06 08:19:55	 +0700	 <iniiniaaaa>	 @FanesaMauraaa sama
1401348087163985924	 2021-06-06 08:19:54	 +0700	 <Labonnaayamkari>	 @kakraraaa_ @CoffeedCat Berarti bisa normal lagi kaya biasanya🥲  Skrg bingung smpe malem dikasi makan lagi apa engga, soalnya udah abis jatahnya hari ini😤
1401348085977030660	 2021-06-06 08:19:54	 +0700	 <alfinibro>	 @bertanyarl Popcorn ap aja yg penting nontonnya sama kmu
1401348085100417024	 2021-06-06 08:19:53	 +0700	 <girikuncoro>	 @imrenagi Wih tintin
1401348080960634883	 2021-06-06 08:19:52	 +0700	 <AdeUtomoo>	 Hari-hari terakhir ini lebih akrab sama pikiran " bisa ga ya, nanti gimana, kalo gua sampe gagal gimana? " jadi sekarang serasa semua nya berputar dari kecemasan satu ke kecemasan yg lain.
1401348079454879746	 2021-06-06 08:19:52	 +0700	 <IsabellAugie>	  https://t.co/WSxZY2YG1E
1401348078876069891	 2021-06-06 08:19:52	 +0700	 <gogoy_6001>	 @yogiepratamadj Bersyukur gi daripada kerja sama orang gila
1401348078641180675	 2021-06-06 08:19:52	 +0700	 <HidayatHHP>	 @brrwnsvgar Ada syg
1401348078486142978	 2021-06-06 08:19:52	 +0700	 <ikhalucky993>	 @iyagirL2016 done  https://t.co/lo6PolxAy2
1401348077559058435	 2021-06-06 08:19:52	 +0700	 <toyibaaaa>	 @womanfeeds_id punyaku juga bgth
1401348076313341954	 2021-06-06 08:19:51	 +0700	 <Thepasundan2>	 @panca66 @suryadelalu Lah bukannya bagus ya? Alat Dan persenjataan di tingkatkan, btw oposisi itu Gak selalu menganggap semua buruk
1401348072517431301	 2021-06-06 08:19:50	 +0700	 <Iriandi19>	 @Samlawi_84 @roni_yoe @adearmando1 Kaya lu tau aje kehidupan di rumh tangga aa gym?? Sok tau luh
1401348068402864129	 2021-06-06 08:19:49	 +0700	 <Oktaaaa1310>	 kalo kamu putus, jangan bersedih. bukan berakhir cintanya, tapi mungkin berakhir kebersamaannya.
1401348067639451652	 2021-06-06 08:19:49	 +0700	 <dinoredfield>	 @urangbandung80 Mana statement Bib @NovalAssegaf yg adu domba.. jangan asal njemplak tuh congor..
1401348067308175361	 2021-06-06 08:19:49	 +0700	 <AbuNawas911>	 @kalangliwoo Coba diruqiyah otaknya Haikal hasan ada apa didalamnya.
1401348066934870019	 2021-06-06 08:19:49	 +0700	 <iniiniaaaa>	 @Deva_nia25 nahkan
1401348063222894592	 2021-06-06 08:19:48	 +0700	 <_sublingual>	 oh emg problematic dari dulu ya ternyata haha
1401348062409232388	 2021-06-06 08:19:48	 +0700	 <JihanMila0>	 @adisofyanerlan5 Sudah ya mas
1401348060291112963	 2021-06-06 08:19:48	 +0700	 <PriandikaHeri>	 @GiveAwayHost @InfoMetahash I checked TG and I took a screenshot Evidence now on TG  https://t.co/oHKkL5blyW
1401348060081311745	 2021-06-06 08:19:47	 +0700	 <HidayatHHP>	 @zequarius Aku ga gitu
1401348058663636995	 2021-06-06 08:19:47	 +0700	 <adi_kujang>	 #quotes #inspiration #introspection #selfreminder #keepyourheart #goodvibes #positivethinking #positivemindset #betteryourself #lifeisshort #lifestyle #happylife #enjoylife #betterlife #iloveallah #greatful #thankful #photos #braveheart #behappybehealthy #staysafe #cool #humble  https://t.co/eq6BdDgdZX
1401348054645497856	 2021-06-06 08:19:46	 +0700	 <eggntan>	 @bininyachilde dah gitu crate muncul begitu aja bukan dari awal anjir wwk
1401348049352347660	 2021-06-06 08:19:45	 +0700	 <iniiniaaaa>	 @Fikafatchu_r sama
1401348049209761794	 2021-06-06 08:19:45	 +0700	 <arrahmah>	 ISWAP Pastikan Kematian Pemimpin Boko Haram @arrahmah #arrahmahcom  https://t.co/UWmHwEk49a
1401348048639254533	 2021-06-06 08:19:45	 +0700	 <triombunsitorus>	 Gimana mau langsung dibalas kan, orang itu kemaren lagi sibuk ketemu orang.. mana pula bisa konsen balas2 chat, walaupun buka wa. Jadi mikirnya nethink mulu, karna ga dibalas di chat terus.. kek bocah jadinyaa
1401348043220217860	 2021-06-06 08:19:43	 +0700	 <Sanguiniskidal>	 @desmonbetter Yuhuu
1401348041706147842	 2021-06-06 08:19:43	 +0700	 <01_TFirmansyah>	 @WagimanDeep212_ Lahhh... Itu syair lagu Michael bolton... Said I love you, but I lie Ce @MercyZheng 😂
1401348040959565827	 2021-06-06 08:19:43	 +0700	 <enet2359>	 Mengapa oh mengapa Gupi cantik sekali 🚶🥺🤏
1401348040166805504	 2021-06-06 08:19:43	 +0700	 <txtdarialpan>	 @bbbyygvrl Meoww
1401348038027669507	 2021-06-06 08:19:42	 +0700	 <gunttphn>	 @tynderfess yuk
1401348037239140360	 2021-06-06 08:19:42	 +0700	 <shaacantik>	 @haechanconfess  https://t.co/R40QtWWv2H
1401348037004337156	 2021-06-06 08:19:42	 +0700	 <HidayatHHP>	 @bailaconmigotho Hahaha ak baru siang ke bdg
1401348036513521665	 2021-06-06 08:19:42	 +0700	 <barijoe>	 "istilah berasa yang punya jalan" ini muatan maknanya cukup negatif ya, dan konotasi yang paling gue ga suka adalah: kalau punya, berarti boleh seenaknya [dengan miliknya].
1401348035490107398	 2021-06-06 08:19:42	 +0700	 <IsabellAugie>	  https://t.co/NuavCKl0U1
1401348034521288706	 2021-06-06 08:19:41	 +0700	 <Vijeh27>	 Baik-baik aja, Cuma pengen pelukan aja dikit.
1401348034043080705	 2021-06-06 08:19:41	 +0700	 <hanux_>	 @ESPNFC @SiaranBolaLive @EURO2020 That freekick now becomes wallkicks
1401348032025841666	 2021-06-06 08:19:41	 +0700	 <detiksport>	 Xavi Hernandez mengaku menolak Barcelona untuk kali kedua. Bukan sebuah keputusan yang mudah untuk gelandang legendaris tersebut.  https://t.co/vG64LyCyQA
1401348024647897090	 2021-06-06 08:19:39	 +0700	 <iniiniaaaa>	 @arfwicakson oh gitu yaa
1401348024618545152	 2021-06-06 08:19:39	 +0700	 <meredakan>	 @biyoone gue gampol lu bil
1401348024400375811	 2021-06-06 08:19:39	 +0700	 <bijiketapang2_>	 @clasiccccccccc Pagii juga
1401348023842611203	 2021-06-06 08:19:39	 +0700	 <DVDSON>	 Recovery time..  https://t.co/0yRAP0imLm
1401348022924099590	 2021-06-06 08:19:39	 +0700	 <chaos_vader>	 @ktapadlive おはようございます🙏☀️
1401348018079604736	 2021-06-06 08:19:37	 +0700	 <Hyuneee614>	 @sof1azara03 @hushcoin_me Wis me WINNNN  https://t.co/T75kwnQG4p
1401348015076429831	 2021-06-06 08:19:37	 +0700	 <Amelzing313>	 @SharonLee94 baheklaaaaa maacihhh  itu cuma bisa via delivery ya?
1401348014124400641	 2021-06-06 08:19:37	 +0700	 <aysezah>	 Iri bgt dh sm tetangga, pagi pagi udh disamper pacarnya 🙂
1401348014057267203	 2021-06-06 08:19:36	 +0700	 <chenhulinyizhan>	 @mandarinfess 9.5/10 Kurang suka sama flashbacknya soalnya wei yinh dihina hina teruss hiksss😭 truss 50 eps kurangg ituu, cerita 16 tahun kemudian setelah wei ying hidup lg kurang banyaakkk🤣
1401348013788844034	 2021-06-06 08:19:36	 +0700	 <dwifitri_nd>	 Tugas stase kmrn belum kelar, kirain ada waktu libur buat nyelesain semuanya. Ternyata tidak ada miskahhhh
1401348012035563522	 2021-06-06 08:19:36	 +0700	 <Sanguiniskidal>	 @HidayatHHP Morning
1401348008336232449	 2021-06-06 08:19:35	 +0700	 <wjot>	 Strategi itu penting, perlu analisa kekuatan dan kelemahan lawan, serta mengenali kekuatan dan kelemahan diri sendiri... Jangan melawan di titik kekuatan lawan.
1401348007111520256	 2021-06-06 08:19:35	 +0700	 <_nomeames>	 my saturday  https://t.co/AwixZWxyN0
1401348006914367489	 2021-06-06 08:19:35	 +0700	 <AhmadNorMaulana>	 Believe It Or Not, We Can Totally Analyze Your Love Life With Just 7 Questions  https://t.co/jQgphGknOQ  https://t.co/6NAJVZekpI
1401348005446311941	 2021-06-06 08:19:34	 +0700	 <kangenterus86>	 Jaga lisan, Jaga sikap, Jaga hati.
1401348001868632069	 2021-06-06 08:19:34	 +0700	 <dandungstone>	 @AyyMG  https://t.co/O1bViqzfnk
1401348001457524740	 2021-06-06 08:19:33	 +0700	 <IsabellAugie>	  https://t.co/7iB5JpFJCC
1401347999859572740	 2021-06-06 08:19:33	 +0700	 <HidayatHHP>	 @pozatoes Pagi syg
1401347995077992450	 2021-06-06 08:19:32	 +0700	 <iniiniaaaa>	 @notforkidzs nahkan
1401347984491651076	 2021-06-06 08:19:29	 +0700	 <vya0902>	 @SODiumCoin Lets go.. 🚀🚀🚀🚀🚀🚀🚀🚀 .                             🌔SODium's                          🚀                    100$                50$             103$   1.80$ 🌏   @87Purwanto @Bontot50213232 @lo_videl  #Solana #SODium #airdrop #SolanaSummer
1401347983656972288	 2021-06-06 08:19:29	 +0700	 <BEAT_JAKARTA>	 ノリスのあれ，やっぱりペナルティ取られるんですね。3グリッド降格で角田は7位スタート。奇数グリッドはとりあえず悪いことではないけど上がペレスじゃあまりやんちゃもできないか。それよりスタート巧者のアロンソに抜かれないように。 それにしてもあれでペナルティのノリスはちょっと気の毒。
1401347979747860482	 2021-06-06 08:19:28	 +0700	 <via89ortega>	 @WSBGiveaways @WSBWINNER @segstoken Done  https://t.co/GNSLDxcV0u
1401347979643002881	 2021-06-06 08:19:28	 +0700	 <ditya99>	 Ini lagu untukmu… 遥か彼方 oleh ASIAN KUNG-FU GENERATION  https://t.co/L6OlKBuLt6
1401347976233033731	 2021-06-06 08:19:27	 +0700	 <JihanMila0>	 @MangkubumiSukma Udah
1401347974400151559	 2021-06-06 08:19:27	 +0700	 <iniiniaaaa>	 @yyuliarh_ gatau
1401347970100985865	 2021-06-06 08:19:26	 +0700	 <lilaccountz>	 @xdnan7 Aamiin makasi
1401347968842694656	 2021-06-06 08:19:26	 +0700	 <md_anggaputra>	 Ingat saat kalian bergabung dengan Twitter? Saya ingat! #HariJadiTwitterSaya  https://t.co/CZqBW83Xd8
1401347966774878209	 2021-06-06 08:19:25	 +0700	 <indcmaret>	 @moinolog Bangke letoy wkwkwk.
1401347962723213314	 2021-06-06 08:19:24	 +0700	 <Wsnrap>	 gg jaya jaya @FaizNauri @XZzaid @ArdiPratama021 $PLAN #Orbitswap #MultiDefiProtocol #Airdrop #BSC #BSCGEM
1401347962521866246	 2021-06-06 08:19:24	 +0700	 <harry_rusly>	 @helloleeax Otw lewat kabel
1401347962005905408	 2021-06-06 08:19:24	 +0700	 <hiraethgirll>	 @fromkrysie AW JANGAN DIRAMAL AH
1401347961636810752	 2021-06-06 08:19:24	 +0700	 <O1ympianDiamond>	 @paduka_oyen wehh gw hafal lagu gang kelinci dong wkwk
1401347959468396546	 2021-06-06 08:19:23	 +0700	 <HSubr_302>	 sebagai pejabat negara,ada baik nya hindari statement ky gini.Lemah.. Anda punya legal utk memperbaikinya,benahi diam" aja,dan usut semua maling nya.Ko pd cuci tangan? oh sesuai prokes siih ya? maaf.
1401347959065772034	 2021-06-06 08:19:23	 +0700	 <babinyabaru>	 @prinxeust 71 kak sama kaya Indonesia merdeka
1401347958411436033	 2021-06-06 08:19:23	 +0700	 <IsabellAugie>	  https://t.co/hTV2Qsz0qC
1401347958340087812	 2021-06-06 08:19:23	 +0700	 <MoelyonovDjalil>	 @Asmaragadjayar1 😋😋🙏
1401347957618724865	 2021-06-06 08:19:23	 +0700	 <iniiniaaaa>	 @fdrldps selamat
1401347954342973440	 2021-06-06 08:19:22	 +0700	 <Rayan175947818>	 #READY YA!!! Info &amp; reservasi ☎️ 089611515317 📍 Jakarta Selatan  @kjkrta3 @jaktim23 @alisakura88 @sonyarga34 @Available_pijat @TherapistJKT @Healthypijit @IkiTerapis @andre57777 @SoloErik_Hasta @PijatBogorBot @Armanpjtjakpus @Dewomassage @pijatmalangjoe  #pijatjaksel  https://t.co/KQmTmzpFRB
1401347954024206336	 2021-06-06 08:19:22	 +0700	 <yeuyeulala>	 @setengahbaik bkn🤭
1401347953504124929	 2021-06-06 08:19:22	 +0700	 <ekodjasa>	  https://t.co/zGHXplubMp  Anies Baswedan menegaskan kalau fasilitas sepeda yang dibangun di DKI adalah untuk alat transportasi, bukan untuk olehraga.
1401347953088897028	 2021-06-06 08:19:22	 +0700	 <mightyati>	 @FWBESS Knock my dm please, so i can let u rate mine
1401347952535248899	 2021-06-06 08:19:22	 +0700	 <nazar_mohammed>	 @abdelachrian mie ayam bajay, enaknya no debat cing.. Yok nyarap di mari cing  https://t.co/eSj8p2UCNE
1401347951478251522	 2021-06-06 08:19:22	 +0700	 <erwinkuswandi19>	 @cagubnyinyir2 @dwikyenggar @ErnaZahra @TjapTikoesh @ngonlain @RoellyRosuli @KicauSunyi @Aslipriok1973 @jonahmunda @boecharikarim @DivHumas_Polri tangkap.. Neno, rizal ramli, haikal hasan, dll yang terus menyebarkan hoax mengenai haji..
1401347946767998978	 2021-06-06 08:19:20	 +0700	 <ken_nagawa>	 Asiq bet
1401347942481420292	 2021-06-06 08:19:19	 +0700	 <HafizYusaryahya>	 @pahamiduluaja Ga nahan bang kalo bawa laptop gaming utk kuliahan. Nyeri pinggang yg ada 😆
1401347941336379393	 2021-06-06 08:19:19	 +0700	 <IsabellAugie>	  https://t.co/IpZnS19iZJ
1401347940371681288	 2021-06-06 08:19:19	 +0700	 <txtdarialpan>	 @arfwicakson Ya allah fitnah apalagi inii
1401347931517513728	 2021-06-06 08:19:17	 +0700	 <roidfadel>	 @idtodayco Partai rampok wongcilik
1401347930007605251	 2021-06-06 08:19:16	 +0700	 <apaaja_bol3h>	 @jandakembang78 @jokososro @agung_faysm @NovalAssegaf Nahhh berarti gak dibaca nihhh  https://t.co/0nI61U79dc
1401347928543825925	 2021-06-06 08:19:16	 +0700	 <QaireenHaura>	 @Djagau BEHA rasa Ikan Kembung, Amis2 Gurih hahahahaha
1401347925943349251	 2021-06-06 08:19:15	 +0700	 <chaos_vader>	 @P8AP4G3KWtuWm8m おはようございます、果林様🙏☀️👠
1401347920650129409	 2021-06-06 08:19:14	 +0700	 <zamahsyar>	 Ngomong ke bayi :  Kamu masih bisa bangun?  Kamu masih bisa jalan?  Ayo... Jalanin tumbuh kembang sesuai check list!!  Jangan kamu sabotase pendidikan tumbuh kembang yg udah saya rancang..
1401347919102418950	 2021-06-06 08:19:14	 +0700	 <hey_bae7>	 @KaiShankara smngaaaat
1401347916850077697	 2021-06-06 08:19:13	 +0700	 <wumao50cent>	 Argentina people , their sea and their resource is stolen by the Chinese
1401347915818233862	 2021-06-06 08:19:13	 +0700	 <yulliaprstyni>	 @luckybami 👏 Yuta kutangan Semoga nanti kamu gak tremor pas unboxing 🤭
1401347914983632897	 2021-06-06 08:19:13	 +0700	 <kryptografi>	 Jogging pagi biar panas🔥  https://t.co/MjnGS1h9Rn
1401347914610266116	 2021-06-06 08:19:13	 +0700	 <Indorelawan>	 Pesan Kak Desiana untuk teman-teman yang ingin sepertinya adalah jangan pernah takut dan pesimis untuk memulai gaya hidup baru, jika rasa takut itu muncul selalu ingat apa tujuan kita melakukan hal tersebut.  #KataRelawan
1401347912806768640	 2021-06-06 08:19:12	 +0700	 <Indorelawan>	 Sama seperti Kak Desiana, salah satu alasan ia mengikuti kegiatan generasibebasplastik adalah ingin memulai gaya hidup baru yakni mengurangi penggunaan plastik.  Melalui kegiatan ini, Kak Desiana mendapatkan kepercayaan diri untuk menerapkan gaya hidup barunya tersebut.
1401347912416645123	 2021-06-06 08:19:12	 +0700	 <rfirmans_>	 -- #CatStories Cheese di kanan dan Creamy di kiri (6/6) leyehan sleepy sambil berjemur di atas papan panjat.  #ComelKucingShirin #AnakKucing #Kitten  https://t.co/Gdhr2dOSJy
1401347910797709314	 2021-06-06 08:19:12	 +0700	 <Budaksunda91>	 @BitcoinBro303 @PolyGaj Nice
1401347910105636871	 2021-06-06 08:19:12	 +0700	 <idangisdianto>	 Cuma minta kejujuran, kenapa semudah itu bohong
1401347909656866817	 2021-06-06 08:19:12	 +0700	 <Indorelawan>	 Terkadang untuk memulai sesuatu yang baru dalam hidup, kita butuh hal yang bisa meyakinkan kita, bukan begitu teman-teman?  https://t.co/mEjhwxCXtE
1401347909279309825	 2021-06-06 08:19:12	 +0700	 <zetsuboujin>	 @comfortkiss Siapa yg punya pacar? 😢
1401347906360147977	 2021-06-06 08:19:11	 +0700	 <JihanMila0>	 @choky_29 Udah ya mas
1401347902757216258	 2021-06-06 08:19:10	 +0700	 <girikuncoro>	 @iqbalsyaa Wih pake audio 1 udah kaya ngeproduce musik
1401347901918380035	 2021-06-06 08:19:10	 +0700	 <Amelzing313>	 @syassikim ku juga ga demen
1401347899372412931	 2021-06-06 08:19:09	 +0700	 <haricerah15>	 @McDonalds_ID Golden maknae💜 @BTS_twt_JUNGKK @dailyjungkookie  I vote for #Jungkook in the finalis of 100 Asian Hearthrobs 2021 #AHJungkook  #100AsianHeartthrobs2021
1401347896847466497	 2021-06-06 08:19:09	 +0700	 <halloutee>	 Lama2 kek tau juga ni
1401347896742531072	 2021-06-06 08:19:09	 +0700	 <KahmiJu>	 Pesan untuk Forhati Jabar dari Atalia Ridwan Kamil: Wanita Itu Cerewet Manfaatkan untuk Lawan Hoaks -  https://t.co/F5J6HcIntD  https://t.co/ro1UnSBWGy
1401347896520298496	 2021-06-06 08:19:08	 +0700	 <SharonLee94>	 @Amelzing313 Tgl 9 kakkk jam 11
1401347896138559491	 2021-06-06 08:19:08	 +0700	 <iniiniaaaa>	 @ALVR990 gamau
1401347893114531845	 2021-06-06 08:19:08	 +0700	 <missHOTRODqueen>	 @Reza_B_S Ibu selalu menjadikan apapun istimewa.
1401347892888051714	 2021-06-06 08:19:08	 +0700	 <ZulfaniZul3>	  https://t.co/I2R1SRkQYG
1401347891147329538	 2021-06-06 08:19:07	 +0700	 <rzpmn>	 @Fikryyrmdhn Ditunggu pak Scoopynya, saya nyusul hahaa
1401347890497212421	 2021-06-06 08:19:07	 +0700	 <indcmaret>	 @moinolog Tidur njir. Perlu gua kelonin apa.
1401347890065207296	 2021-06-06 08:19:07	 +0700	 <IsabellAugie>	  https://t.co/tAn6neX83T
1401347885791281157	 2021-06-06 08:19:06	 +0700	 <koetangriego>	 @LuckySamroh @CryptoGamer4591 Gutlak 🔥
1401347881643114501	 2021-06-06 08:19:05	 +0700	 <Budiman40100420>	 @eko_kuntadhi Dikeluarin dari sekolah oom
1401347880875483139	 2021-06-06 08:19:05	 +0700	 <SINDOnews>	 Megawati dan Prabowo Hari Ini Resmikan Patung Bung Karno di Gedung Kemenhan  https://t.co/ihms0n7xgg
1401347878673522695	 2021-06-06 08:19:04	 +0700	 <yelggukiie>	 @indomyfess Kenaffa harus lewat??  https://t.co/aqyLCZ9njm
1401347878505779200	 2021-06-06 08:19:04	 +0700	 <OnlyFranss>	 @SeblakanHariMu Overdosis panasnya
1401347875825545216	 2021-06-06 08:19:04	 +0700	 <Yulia_Gunawan>	 @Nursynta_tata @PPDBDKI1 bantu jawab: pra pendaftaran sudah ditutup tgl 4 juni. utk kk dki tidak perlu pra pendaftaran. pengajuan akun dimulai tgl 7 juni.
1401347874475044865	 2021-06-06 08:19:03	 +0700	 <iniiniaaaa>	 @yepiinajaaaa pagii
1401347873447366656	 2021-06-06 08:19:03	 +0700	 <adehardiman819>	 @bbioterall @9O724 @karirfess Izin nimbrung. Resumeworded. Adakah linknya?
1401347870096125953	 2021-06-06 08:19:02	 +0700	 <IsabellAugie>	  https://t.co/JxiqKCSp4t
1401347861212635138	 2021-06-06 08:19:00	 +0700	 <hiraethgirll>	 @rainxva kangen gx ya
1401347858368917506	 2021-06-06 08:18:59	 +0700	 <skyfullsunstore>	 @citizenstores A4
1401347857076998146	 2021-06-06 08:18:59	 +0700	 <lvID_131>	 Gemes bangeeettt!!!!
1401347855625768962	 2021-06-06 08:18:59	 +0700	 <Kohar68711384>	 @BahrunEffendi Siip
1401347850240335874	 2021-06-06 08:18:57	 +0700	 <SharonLee94>	 Sayang banget sama dia...ini dia mabok darat terus aku kepengen ngurusin 😔😔😔  https://t.co/cH5RVxL9Fa
1401347846503231490	 2021-06-06 08:18:57	 +0700	 <bagus_syawal>	 @detikcom Semoga semua sinetron yg tidak mendidik di berhentilah KPI , kalau memang generasi kedepan mau bagus.
1401347845353984001	 2021-06-06 08:18:56	 +0700	 <prayougee>	  https://t.co/q9IseQD5JD
1401347845056176128	 2021-06-06 08:18:56	 +0700	 <Rhdtm_>	 Samber gledek kan lu 🤣
1401347845047734273	 2021-06-06 08:18:56	 +0700	 <andisudahmandi>	 Baik baik saja kah? Semoga baik baik saja ya :)
1401347844636766208	 2021-06-06 08:18:56	 +0700	 <iniiniaaaa>	 @crmachiatoo happy birthday
1401347843051311106	 2021-06-06 08:18:56	 +0700	 <Sri790>	 @rini_jabat Hey de 😉
1401347840782204929	 2021-06-06 08:18:55	 +0700	 <Dankjoedien1989>	 @arvansyach @paduka_oyen C.I.N.T.A
1401347840178229248	 2021-06-06 08:18:55	 +0700	 <bunakook>	 Aminnn
1401347839364452352	 2021-06-06 08:18:55	 +0700	 <Dave460305>	 @ikusisi 本日のチカランも繁盛しますように。お疲れだと思いますが頑張ってください！
1401347837758115842	 2021-06-06 08:18:54	 +0700	 <petrus_boyke>	 @dancersejati1 @DivHumas_Polri
1401347837720293377	 2021-06-06 08:18:54	 +0700	 <SyNc_97>	 @A100888 @CRYPT0H0KAGE  https://t.co/Dcy3824SXs
1401347837686804481	 2021-06-06 08:18:54	 +0700	 <tikaoktav_>	 @ikicimpring @alfianfm_ Gue kiii
